store_name,location,event_type,event_date,status,short_description,article_link,published_date,source_batch,Date_Appended
Coco Bloom Coffee,"1500 W Balboa Blvd, Newport Beach, CA 92663",Opening,early 2027,working through the permitting process / targeting an opening,"Coco Bloom Coffee is opening a new café in Newport Beach and is currently working through permitting. Founder Chloe Wilhite is targeting an opening in early 2027. The brand offers specialty coffee, matcha, teas, and light café fare.",https://whatnow.com/orange-county/restaurants/coco-bloom-coffee-opening-new-newport-beach-location/,"July 18, 2026",batch_1_output,2026-07-20
The Taco Stand,"7300 Great Park Blvd, Irvine, CA 92618",Opening,Not specified,plans confirmed,The Taco Stand is expanding to Irvine with a new location at 7300 Great Park Blvd. It will serve the Great Park Neighborhoods with Tijuana-style street food. An official opening timeline has not been announced.,https://whatnow.com/orange-county/restaurants/the-taco-stand-plans-expansion-in-orange-county/,"July 18, 2026",batch_1_output,2026-07-20
Pepper Lunch,"2800 N Main Place Drive, Santa Ana, CA 92868",Opening,Not specified,plan review filed,Pepper Lunch appears to be planning a new Orange County location inside MainPlace Mall based on a recently filed plan review. The company has not publicly announced the project. The concept serves meals on patented iron plates heated to high temperatures.,https://whatnow.com/orange-county/restaurants/pepper-lunch-eyes-orange-county/,"July 18, 2026",batch_1_output,2026-07-20
Din Tai Fung,"1065 Brea Mall, Brea, CA 92821",Opening,late summer 2026,officially headed to Brea Mall / will anchor late summer 2026 exterior redevelopment,Din Tai Fung is joining Brea Mall as part of a multimillion-dollar redevelopment. It will anchor the mall's late summer 2026 exterior redevelopment alongside Kalbi Social Club. Additional new concepts are also planned for the property.,https://whatnow.com/orange-county/restaurants/din-tai-fung-slated-for-brea-mall-redevelopment/,"July 18, 2026",batch_1_output,2026-07-20
Lalibela Ethiopian Restaurant and Bar,"4972 S Maryland Pkwy, Ste 3-4, Las Vegas, NV 89119",Opening,this summer,set to open / plan is to open this summer,Lalibela Ethiopian Restaurant and Bar is planning a location in the Camelot Shopping Center near UNLV. Owner Tsehau Retta confirmed plans to open this summer. Further details were unavailable at publication.,https://whatnow.com/las-vegas/restaurants/lalibela-ethiopian-restaurant-and-bar-is-set-to-open-in-the-camelot-shopping-center/,"July 17, 2026",batch_1_output,2026-07-20
Lalibela Ethiopian Restaurant,"870 Sierra Vista Dr, Las Vegas, NV",Closing,Not specified,permanently closed,A Lalibela Ethiopian Restaurant at 870 Sierra Vista Dr was a long-standing fixture in Las Vegas and is now permanently closed. It is unclear if this location is related to the upcoming Camelot Shopping Center opening.,https://whatnow.com/las-vegas/restaurants/lalibela-ethiopian-restaurant-and-bar-is-set-to-open-in-the-camelot-shopping-center/,"July 17, 2026",batch_1_output,2026-07-20
Pour Decisions Craft Coffee + Beer,"555 W 19th St, Houston, TX 77008",Opening,this summer,set to debut / grand opening this summer,"Pour Decisions Craft Coffee + Beer will debut its first Texas location in The Heights at 555 W 19th St alongside the Foundry on 19th. Founded in San Jose in 2023, it would be the brand's fourth location. The concept combines Vietnamese phin-drip coffee with a California craft beer taproom.",https://whatnow.com/houston/restaurants/pour-decisions-craft-coffee-and-beer-to-debut-in-houston-this-summer/,"July 17, 2026",batch_1_output,2026-07-20
Vecina,"8300 Hayden Road, Suite D-101, Scottsdale, AZ 85258",Opening,late August 2026,expected to open,"Vecina is expanding to Scottsdale, opening its second location in late August at the former Z'Tejas space in McCormick Ranch. The larger space will allow expansion beyond dinner-only service to include lunch, brunch, and happy hour. The restaurant will feature a lakeside patio and design elements from the original.",https://whatnow.com/phoenix/restaurants/vecina-to-open-second-location-in-scottsdale-this-summer/,"July 17, 2026",batch_1_output,2026-07-20
Ididos Coffee & Social,"1601 Rhode Island Ave NE, Washington, DC 20018",Opening,Not specified,under construction; coming soon,"Ididos Coffee & Social, an Arlington-based cafe, has begun construction on a new DC storefront at 1601 Rhode Island Ave NE. The announcement was shared on the brand's official Instagram.",https://whatnow.com/washington-dc/restaurants/construction-underway-on-new-ididos-coffee-social-dc-location/,"July 17, 2026",batch_2_output,2026-07-20
Einstein Bros. Bagels,"300 E 15th St, Fort Worth, TX 76102",Opening,Not specified,set to open; construction to wrap by late August,"Einstein Bros. Bagels plans to open inside Texas A&M's Law & Education Building in Fort Worth, with construction wrapping by late August. Tenant is listed as Gideon Toal Management Services, whose portfolio includes QDOBA, Firehouse Subs, and Fatburger.",https://whatnow.com/dallas/restaurants/einstein-bros-bagels-to-open-inside-texas-ams-new-fort-worth-campus/,"July 17, 2026",batch_2_output,2026-07-20
Coffee TAB,"2300 S Jackson St, Seattle, WA 98144",Opening,mid-to-late August,expected to open in mid-to-late August,"Coffee TAB, a nonprofit specialty coffee shop and barista apprenticeship program, is opening its third Seattle cafe in the former Starbucks at 2300 S. Jackson St. in the Central District. Founder Johnathan Tran said the location will expand its paid apprenticeship program.",https://whatnow.com/seattle/restaurants/coffee-tab-expanding-to-seattles-central-district-with-third-cafe/,"July 17, 2026",batch_2_output,2026-07-20
Tropical Smoothie Cafe,"13403 US-1, Sebastian, FL 32958",Opening,November or December,looking at November or December,"Tropical Smoothie Cafe is opening at 13403 US-1 in Sebastian, targeting November or December. It is the first location for franchisee Katrina Strand, transitioning from 31 years in the Department of Defense.",https://whatnow.com/orlando/restaurants/tropical-smoothie-cafe-headed-to-sebastian/,"July 17, 2026",batch_2_output,2026-07-20
Hinata Shokudo,"Boston (Jamaica Plain), MA 02130",Opening,before the end of 2026,hopes to welcome guests before the end of 2026,"Hinata Shokudo is a new Japanese teishoku concept from chef Moe Kuroki, formerly of Oisa Ramen, planned for Jamaica Plain with an exact address not yet announced. Kuroki plans about 17 seats and to apply for a beer and wine license to serve sake.",https://whatnow.com/boston/restaurants/former-oisa-chef-eyes-jamaica-plain-for-new-japanese-restaurant/,"July 17, 2026",batch_2_output,2026-07-20
Soju Station,"1976 W Southern Ave, Mesa, AZ 85202",Opening,end of August,preparing to open by the end of August,"Soju Station is a Korean pocha concept from restaurateur Jaong Woo opening at 1976 W. Southern Ave. in Mesa. Woo's portfolio also includes BanChan, Babo Jumak, Kimchi Korean BBQ, and Kimchi Xpress.",https://whatnow.com/phoenix/restaurants/soju-station-to-bring-authentic-korean-pocha-experience-to-mesa/,"July 17, 2026",batch_2_output,2026-07-20
Bad Ass Coffee of Hawaii,"821 E International Speedway Blvd, Daytona Beach, FL 32118",Opening,Late 2026,"opening in ""Late 2026""","Bad Ass Coffee of Hawaii is opening a new Daytona Beach location at 821 E International Speedway Blvd in Late 2026. The chain, founded in 1989 on the Big Island of Hawaii, is expanding across Florida.",https://whatnow.com/orlando/restaurants/bad-ass-coffee-of-hawaii-plans-daytona-beach-location/,"July 17, 2026",batch_2_output,2026-07-20
Kurosumi Kitchen,"135 E Broad St, Suite E, Groveland, FL 34736",Closing,Not specified,Temporarily closed,"Kurosumi Kitchen, a Japanese smoked-food restaurant, has vacated its former location at 1504 Max Hooks Rd, Suite I, in Groveland, marked ""Temporarily closed"" on Google Maps. It is reopening at a new Groveland address as a sit-down concept.",https://whatnow.com/orlando/restaurants/kurosumi-kitchen-reopening-in-groveland/,"July 17, 2026",batch_2_output,2026-07-20
Kurosumi Kitchen,"135 E Broad St, Suite E, Groveland, FL 34736",Opening,within 4-5 weeks,still under construction; hoping to be open within 4-5 weeks,"Kurosumi Kitchen is reopening at 135 E Broad St, Suite E, in Groveland, transitioning from takeout to a sit-down concept with a soft opening planned. Executive Chef and COO Dustin Campbell will run day-to-day operations with Nicole Isenhour.",https://whatnow.com/orlando/restaurants/kurosumi-kitchen-reopening-in-groveland/,"July 17, 2026",batch_2_output,2026-07-20
Sissy Dogs,"Jacksonville, FL",Opening,Not specified,currently going through the permitting process,"Sissy Dogs is a new mobile hot dog and sausage food truck preparing to launch in Jacksonville, currently in permitting. Possible home locations include the BP on Commonwealth Avenue and the Home Depot on Lane Avenue.",https://whatnow.com/jacksonville/restaurants/sissy-dogs-opening-with-hot-dogs-sausages-and-more/,"July 17, 2026",batch_2_output,2026-07-20
Bushrangers Brewery,"470 FL-207, St. Augustine, FL 32084",Opening,Not specified,entering into the permitting phase; breaking ground in the next few months,"Bushrangers Brewery is a new microbrewery from The Kookaburra Coffee opening at its St. Augustine roastery and headquarters at 470 State Road 207, after receiving unanimous zoning approval. It will brew beer, cider, and possibly mead alongside a full kitchen.",https://whatnow.com/jacksonville/restaurants/the-kookaburra-cleared-for-new-brewery-project-bushrangers-brewery/,"July 17, 2026",batch_2_output,2026-07-20
ICONYC Bagels,"202 W Cesar Chavez St, Austin, TX 78701",Opening,late November or December,opening is targeted for late November or December,ICONYC Bagels is a New York-style bagel shop opening at 202 W. Cesar Chavez St. across from Lady Bird Lake in downtown Austin. The ownership group ICONYC Foods brought in third-generation bagel maker Robert Goldberg to guide the recipes.,https://whatnow.com/austin/restaurants/iconyc-bagels-bringing-new-york-style-bagels-to-downtown-austin/,"July 17, 2026",batch_2_output,2026-07-20
Bondi Sushi,"358 San Lorenzo Avenue, Coral Gables, FL",Opening,Not specified,coming soon,"Bondi Sushi is opening its sixth location at the Shops at Merrick Park, 358 San Lorenzo Avenue in Coral Gables. Founded by Adam Carty and Jason Hess, the brand also operates in Brickell, Midtown Miami, Miami Beach, Fort Lauderdale, and New York's Bryant Park.",https://whatnow.com/miami/restaurants/bondi-sushi-to-open-in-coral-gables/,"July 17, 2026",batch_2_output,2026-07-20
Quail House Coffee & Creamery,"1201 N Galvin Pkwy, Phoenix, AZ 85008",Opening,this fall,preparing to open this fall,"Quail House Coffee & Creamery is a new cafe opening this fall at Desert Botanical Garden, serving coffee, tea, gelato, and grab-and-go bites. It is operated in partnership with chef Mark Tarbell of Gertrude's and Patio Cafe.",https://whatnow.com/phoenix/restaurants/quail-house-coffee-creamery-to-open-at-desert-botanical-garden-this-fall/,"July 17, 2026",batch_2_output,2026-07-20
Keke's Breakfast Cafe,"Mandarin, FL",Opening,Not specified,planned,"Keke's Breakfast Cafe, powered by Denny's, has a new location planned at 725 Skymarks Drive in Jacksonville by franchisee RREMC Restaurants. RREMC owns more than 80 Denny's locations plus multiple Keke's cafes.",https://whatnow.com/jacksonville/restaurants/rremc-restaurants-expanding-the-kekes-breakfast-cafe-brand-in-northeast-florida/,"July 17, 2026",batch_2_output,2026-07-20
