date,title,address,url,Date_Appended
2026-05-06,"Metro Pizza, a Las Vegas Staple, to Open a Fifth Location in the Valley","8720 W Sunset Rd, Las Vegas, NV 89148",https://whatnow.com/las-vegas/restaurants/metro-pizza-a-las-vegas-staple-to-open-a-fifth-location-in-the-valley/,2026-05-07
2026-05-06,Denver Restaurant Leaders Gather at Trybal African Speakeasy for WhatNow Accelerate Event,"1670 Champa St, Denver, CO 80202, USA",https://whatnow.com/denver/restaurants/denver-restaurant-leaders-gather-at-trybal-african-speakeasy-for-whatnow-accelerate-event/,2026-05-06
2026-05-06,Pastaphony Expanding To Long Beach This Summer Alongside Coffee Concept | What Now Los Angeles,"210 E 3rd St, Long Beach, CA 90802",https://whatnow.com/los-angeles/restaurants/pastaphony-expanding-to-long-beach-this-summer/,2026-05-07
2026-05-06,Sake Bar Gaga to Debut in San Diego Next Month,"634 14th St, San Diego, CA 92101",https://whatnow.com/san-diego/restaurants/sake-bar-gaga-to-debut-in-san-diego-next-month/,2026-05-06
2026-05-06,Little Susie’s Coffee & Pies Expands to South Philly,"800 S 9th St., Philadelphia, PA 19147",https://whatnow.com/philadelphia/restaurants/little-susies-coffee-pies-expands-south-philly-footprint-wonderful-space/,2026-05-06
2026-05-06,New Coffee Shop Planned for Holmes Beach,"5400 Marina Dr, Holmes Beach, FL 34217",https://whatnow.com/tampa/restaurants/new-coffee-shop-planned-for-holmes-beach/,2026-05-06
2026-05-06,Better Blend Making Tampa Bay Debut on June 6,"955 E Brandon Blvd, Brandon, FL 33511",https://whatnow.com/tampa/restaurants/better-blend-making-tampa-bay-debut-on-june-6/,2026-05-06
2026-05-06,‘The Cafe at MOTO’ to Offer Coffee Spot for Artists and Innovators in Ferndale,"721 E Saratoga St, Ferndale, MI 48220",https://whatnow.com/detroit/restaurants/the-cafe-at-moto-to-offer-coffee-spot-for-artists-and-innovators-in-ferndale/,2026-05-06
2026-05-06,Turquoise Wine Bar is Coming to The Woodlands,"7 Switchbud Pl, The Woodlands, TX 77380",https://whatnow.com/houston/restaurants/turquoise-wine-bar-is-coming-to-the-woodlands/,2026-05-06
2026-05-06,"Born as a Coffee Cart, Barakah Beans Plans First Brick-and-Mortar Location","3262 Vineland Rd, Kissimmee, FL 34746",https://whatnow.com/orlando/restaurants/born-as-coffee-cart-barakah-beans-plans-first-brick-and-mortar-location/,2026-05-06
2026-05-06,Cook Out Expands Footprint With Thomasville Land Purchase as Charlotte Location Takes Shape,"10820 Woodland Beaver Rd, Charlotte, NC 28215, USA",https://whatnow.com/charlotte/restaurants/cook-out-expands-footprint-with-thomasville-land-purchase-as-charlotte-location-takes-shape/,2026-05-06
2026-05-06,Popular Alpine-Themed Restaurant in Portland Set to Close,"3384 SE Division St, Portland, OR 97202",https://whatnow.com/portland/restaurants/popular-alpine-themed-restaurant-in-portland-set-to-close/,2026-05-06
2026-05-06,La Catrachita Expands to Northeast Philly With Halal Twist,"8016 Frankford Ave., Philadelphia, PA 19136",https://whatnow.com/philadelphia/restaurants/la-catrachita-expands-to-northeast-philly-with-halal-twist/,2026-05-06
2026-05-06,16 Handles Expands To California; 2 Units Planned for North County,,https://whatnow.com/san-diego/restaurants/16-handles-expands-to-california-2-units-planned-for-north-county/,2026-05-06
2026-05-06,Al’s Yum Yum Opening in Fruit Cove,"126 San Jose Blvd, Fruit Cove, FL 32259",https://whatnow.com/jacksonville/restaurants/als-yum-yum-opening-in-fruit-cove/,2026-05-06
2026-05-06,Dairi-O Plans New Sanford Location for Fall 2026 Opening,,https://whatnow.com/charlotte/restaurants/dairi-o-plans-new-sanford-location-for-fall-2026-opening/,2026-05-06
2026-05-06,"Wine, Darling! Bringing Joyful Wine Bar Concept to Pioneer Square","313 1st Ave S, Seattle, WA 98104",https://whatnow.com/seattle/restaurants/wine-darling-bringing-joyful-wine-bar-concept-to-pioneer-square/,2026-05-06
2026-05-06,El Palacio de los Jugos is Opening in North Miami,"12500 Biscayne Blvd, Miami, FL 33181",https://whatnow.com/miami/restaurants/el-palacio-de-los-jugos-is-opening-in-north-miami/,2026-05-06
2026-05-06,Owner of Trompeau Bakery Preparing Third Location in Cherry Creek,"3239 E 2nd Ave, Denver, CO 80206",https://whatnow.com/denver/restaurants/owner-of-trompeau-bakery-preparing-third-location-in-cherry-creek/,2026-05-06
2026-05-06,Chamblee Tap and Market Secures New Building In Kennesaw | What Now Atlanta,"2881 N Main St, Kennesaw, GA 30144",https://whatnow.com/atlanta/restaurants/chamblee-tap-and-market-secures-new-building-in-kennesaw/,2026-05-06
2026-05-06,Burnet To Receive New HTeaO Location | What Now Austin,"1408 S Water St, Burnet, TX 78611",https://whatnow.com/austin/restaurants/burnet-to-receive-new-hteao-location/,2026-05-06
2026-05-06,Sushi by Bou Coming to the Financial District,"11 Stone St, New York, NY 10004",https://whatnow.com/new-york/restaurants/sushi-by-bou-coming-to-the-financial-district/,2026-05-06
2026-05-06,Floretin Rooftop Bar Pairs Signature Cocktails with Stunning Views,"617 S Spring St, Los Angeles, CA",https://whatnow.com/los-angeles/restaurants/floretin-rooftop-bar-pairs-signature-cocktails-with-stunning-views/,2026-05-06
2026-05-06,Shaah & Sheeko Eyeing June Opening in Renton,"16928 116th Ave SE Renton, WA 98058",https://whatnow.com/seattle/restaurants/shaah-sheeko-eyeing-june-opening-in-renton/,2026-05-07
2026-05-06,Nutmeg Bakery and Cafe Aims to Open its Third Location,"4120 Napier St San Diego, CA 92110, USA",https://whatnow.com/san-diego/restaurants/nutmeg-bakery-and-cafe-aims-to-open-its-third-location/,2026-05-06
2026-05-06,Two Parents Introducing ‘Mini City Play Cafe’ for West Town in Early Fall,"1701 W Grand Ave, Chicago, IL 60622",https://whatnow.com/chicago/restaurants/two-parents-introducing-play-cafe-to-west-town-in-early-fall/,2026-05-06
2026-05-06,Another Broken Egg Cafe Headed to Bandera Pointe in Northwest San Antonio,"11625 Bandera Rd, San Antonio, TX 78250, USA",https://whatnow.com/san-antonio/restaurants/another-broken-egg-cafe-headed-to-bandera-pointe-in-northwest-san-antonio/,2026-05-06
2026-05-06,Gainesville to Gain South Block,"13945 Promenade Commons St, Gainesville, VA 20155",https://whatnow.com/washington-dc/restaurants/gainesville-to-gain-south-block/,2026-05-06
2026-05-06,New Orleans Restaurateurs and Industry Leaders Come Together for What Now Media Group’s Accelerate Event,,https://whatnow.com/new-orleans/restaurants/what-now-media-groups-accelerate-event/,2026-05-06
2026-05-06,Dessert Café Planned for Hot Plaza in Baton Rouge,"7474 Corporate Blvd, Baton Rouge, LA 70809",https://whatnow.com/new-orleans/restaurants/dessert-cafe-planned-for-hot-plaza-in-baton-rouge/,2026-05-06
2026-05-06,Tropical Smoothie Cafe Headed to Neptune Beach,"628 Atlantic Blvd, Neptune Beach, FL 32266",https://whatnow.com/jacksonville/restaurants/tropical-smoothie-cafe-headed-to-neptune-beach/,2026-05-06
2026-05-06,A Popular Tennessee Barbeque Brand to Open Its Largest Location Yet in Brentwood,"710 Old Hickory Blvd Suite 305, Brentwood, TN 37027",https://whatnow.com/nashville/restaurants/a-popular-tennessee-barbeque-brand-to-open-its-largest-location-yet-in-brentwood/,2026-05-06
2026-05-06,Van Leeuwen Nearing One Loudoun Opening,"20626 Easthampton Plaza, Ashburn, VA 20147",https://whatnow.com/washington-dc/restaurants/van-leeuwen-nearing-one-loudoun-opening/,2026-05-07
2026-05-06,Butcher & Thief to Debut a New Brunch Menu This Mother’s Day,"8670 W Sunset Rd, Las Vegas, NV 89148, United States",https://whatnow.com/las-vegas/restaurants/butcher-thief-to-debut-a-new-brunch-menu-this-mothers-day/,2026-05-06
2026-05-06,Smalls Sliders Slides Into South Denver With Seven-Unit Deal,,https://whatnow.com/denver/restaurants/smalls-sliders-slides-into-denver-with-seven-unit-deal-its-very-forward-its-very-gen-z/,2026-05-06
2026-05-06,CeOs Coffee Plans for Sunrise Manor Opening,"5130 E Charleston Blvd, Las Vegas, NV 89142",https://whatnow.com/las-vegas/restaurants/ceos-coffee-plans-for-sunrise-manor-opening/,2026-05-06
2026-05-06,Harland Brewing Co. to Open Harland Clubhouse at Mission Bay Golf Course | What Now San Diego,"2702 N Mission Bay Dr, San Diego, CA 92109",https://whatnow.com/san-diego/restaurants/harland-brewing-co-to-open-harland-clubhouse-at-mission-bay-golf-course/,2026-05-06
2026-05-06,NYC Staple Joe's Pizza Expanding to the Fenway,"1363 Boylston St, Boston, MA 02215",https://whatnow.com/boston/restaurants/nyc-staple-joes-pizza-expanding-to-the-fenway/,2026-05-06
2026-05-06,Jeff's Bagel Run is Running Up the Expansion Plans with a Heights Opening,"2702 Yale St, Houston, TX 77008",https://whatnow.com/houston/restaurants/jeffs-bagel-run-is-running-up-the-expansion-plans-with-a-heights-opening/,2026-05-07
2026-05-05,New Restaurant Slated For Tech Ridge Center | What Now Austin,"500 W Canyon Ridge Dr, Austin, TX 78753",https://whatnow.com/austin/restaurants/new-restaurant-slated-for-tech-ridge-center/,2026-05-05
2026-05-05,Pizza Shop ‘In Crust We Trust’ Set to Open in Fishtown,"965 Frankford Ave., Philadelphia, PA 19125",https://whatnow.com/philadelphia/restaurants/pizza-shop-in-crust-we-trust-brings-southern-inspired-slices-to-fishtown/,2026-05-05
2026-05-05,Restaurant Opened in Memory of Cousin Announces Unexpected Closure,"954 US-6, Mahopac, NY 10541, United States",https://whatnow.com/new-york/restaurants/restaurant-opened-in-memory-of-cousin-announces-unexpected-closure/,2026-05-05
2026-05-05,Phil’s BBQ Planning First Arizona Location in Chandler,"3440 W Chandler Blvd, Chandler, AZ 85226",https://whatnow.com/phoenix/restaurants/phils-bbq-planning-first-arizona-location-in-chandler/,2026-05-05
2026-05-05,"Eldorado Cafe Expanding, Planning Renovations | What Now Austin","3300 W Anderson Ln. #303, Austin, TX 78757",https://whatnow.com/austin/restaurants/eldorado-cafe-expanding-planning-renovations/,2026-05-05
2026-05-05,16 Handles Slated To Join San Fernando Valley Amid Entry Into California | What Now Los Angeles,,https://whatnow.com/los-angeles/restaurants/16-handles-slated-to-join-san-fernando-valley-amid-entry-into-california/,2026-05-05
2026-05-05,Amore Mio Builds Momentum in St. John’s County,"4021 County Rd 210 Ste 3, St Johns, FL 32259",https://whatnow.com/jacksonville/restaurants/amore-mio-builds-momentum-in-st-johns-county/,2026-05-06
2026-05-05,Good BBQ Company Expanding To Hudson Bend | What Now Austin,"3519 Ranch Rd 620 N, Austin, TX 78734",https://whatnow.com/austin/restaurants/good-bbq-company-expanding-to-hudson-bend/,2026-05-05
2026-05-05,Table 42 to Serve American and International Cuisine in Downtown Farmington,"32821 Grand River Ave, Farmington, MI 48336",https://whatnow.com/detroit/restaurants/table-42-to-serve-american-and-international-cuisine-in-downtown-farmington/,2026-05-05
2026-05-05,What Now Portland Turns Breakside Brewery Into a Meeting Point for Restaurant Operators and Leaders,"1570 NW 22nd Ave, Portland, OR 97210, USA",https://whatnow.com/portland/restaurants/what-now-portland-turns-breakside-brewery-into-a-meeting-point-for-restaurant-operators-and-leaders/,2026-05-05
2026-05-05,Dive In Food and Spirits to Open Neighborhood Bar Downtown,"525 Meeting St. Charleston, SC 29403",https://whatnow.com/charleston/restaurants/dive-in-food-and-spirits-brings-new-neighborhood-bar-to-charleston/,2026-05-05
2026-05-05,Field Day to Bring Foraged Cocktails to Philly's NoLibs,"923 N 2nd St. Philadelphia, PA 19123",https://whatnow.com/philadelphia/restaurants/field-day-to-bring-foraged-cocktails-to-northern-liberties-hyper-local-hyper-seasonal-approach/,2026-05-05
2026-05-05,Jacksonville Restaurateurs and Industry Leaders Connect at What Now Media Group’s Accelerate Event,"107 2nd Ave N, Jacksonville Beach, FL 32250",https://whatnow.com/jacksonville/restaurants/jacksonville-restaurateurs-and-industry-leaders-connect-at-what-now-media-groups-accelerate-event/,2026-05-05
2026-05-05,Ajua Mexican Kitchen & Bar Brings a Flavor-Driven Experience to Jacksonville Beach,"107 2nd Ave N, Jacksonville Beach, FL 32250",https://whatnow.com/jacksonville/restaurants/ajua-mexican-kitchen-bar-brings-a-flavor-driven-experience-to-jacksonville-beach/,2026-05-05
2026-05-05,Läderach Chocolate to Remodel Its Galleria Mall Location,"5135 W Alabama St, Houston, TX 77056",https://whatnow.com/houston/restaurants/laderach-chocolate-to-remodel-its-galleria-mall-location/,2026-05-06
2026-05-05,Italian Bakery Giulia Expanding To Alpharetta | What Now Atlanta,"2001 Commerce St, Alpharetta, GA 30009",https://whatnow.com/atlanta/restaurants/italian-bakery-giulia-expanding-to-alpharetta/,2026-05-05
2026-05-05,Summer Moon Coffee Files Papers for New DFW Location,"4325 W University Dr #10, Prosper, TX 75078",https://whatnow.com/dallas/restaurants/summer-moon-coffee-files-papers-for-new-dfw-location/,2026-05-06
2026-05-05,Beloved Asian-Inspired Restaurant and Cocktail Bar in Denver Set to Close,"800 Sherman St, Denver, CO 80203",https://whatnow.com/denver/restaurants/beloved-asian-inspired-restaurant-and-cocktail-bar-in-denver-set-to-close/,2026-05-05
2026-05-05,"Las Vegas Jerkys to Open in the ""Mini Mall at Charleston""","3100 E Charleston Blvd, Las Vegas, NV 89104",https://whatnow.com/las-vegas/restaurants/las-vegas-jerkys-to-open-in-the-mini-mall-at-charleston/,2026-05-06
2026-05-05,Johnny’s Kitchen and Tap in Glenview Shifting to New Concept This June,"1740 Milwaukee Ave, Glenview, IL 60025",https://whatnow.com/chicago/restaurants/johnnys-kitchen-and-tap-in-glenview-shifting-to-new-concept-this-june/,2026-05-05
2026-05-04,A Popular Café in a Detroit Suburb Has Shut Down,"770 Woodward Heights, Ferndale, MI 48220",https://whatnow.com/detroit/restaurants/a-popular-cafe-in-a-detroit-suburb-has-shut-down/,2026-05-04
2026-05-04,"Breakside Brewery Reflects on Growth, Challenges, and Staying Power in Portland’s Beer Scene","1570 NW 22nd Ave, Portland, OR 97210, USA",https://whatnow.com/portland/restaurants/breakside-brewery-reflects-on-growth-challenges-and-staying-power-in-portlands-beer-scene/,2026-05-05
2026-05-04,Soda Club to Open at Denver’s Ramble Hotel This Summer,"1260 25th St. Denver, CO 80202",https://whatnow.com/denver/restaurants/michelin-recognized-soda-club-to-debut-in-denvers-ramble-hotel-this-summer/,2026-05-04
2026-05-04,Cozy Italian Restaurant Coming to the East Village Location,"435 E 9th St, New York, NY 10009",https://whatnow.com/new-york/restaurants/cozy-italian-restaurant-coming-to-the-east-village-location/,2026-05-04
2026-05-04,Dish’s Bagels and Other Atlanta Restaurant Openings We Uncovered Last Week (April 27-May 1),,https://whatnow.com/atlanta/restaurants/dishs-bagels-and-other-atlanta-restaurant-openings-we-uncovered-last-week-april-27-may-1/,2026-05-04
2026-05-04,A Houston Neighborhood Restaurant Known for Loaded Fries Has Closed,"5322 Antoine Dr, Houston, TX 77091",https://whatnow.com/houston/restaurants/a-houston-neighborhood-restaurant-known-for-loaded-fries-has-closed/,2026-05-04
2026-05-04,A 46-Year-Old Seafood Market Has Closed in in Dana Point Harbor,"34665 Golden Lantern, Dana Point, CA 92629, United States",https://whatnow.com/orange-county/restaurants/a-46-year-old-seafood-market-has-closed-in-in-dana-point-harbor/,2026-05-04
2026-05-04,Hamsa Mediterranean Grill to Open Second Location,"2101 S Decatur Blvd, Las Vegas, NV 89102",https://whatnow.com/las-vegas/restaurants/hamsa-mediterranean-grill-to-open-second-location/,2026-05-05
2026-05-04,Call Your Mother Expands to Philly's Rittenhouse Square,"262 S 19th St., Philadelphia, PA 19103",https://whatnow.com/philadelphia/restaurants/call-your-mother-expands-to-rittenhouse-square-in-former-metropolitan-bakery-space/,2026-05-04
2026-05-04,"Blue Ribbon Sushi Returning To Palisades Village, Adding Omakase Concept | What Now Los Angeles","15225 Palisades Village Ln, Pacific Palisades, CA 90272",https://whatnow.com/los-angeles/restaurants/blue-ribbon-sushi-returning-to-palisades-village-adding-omakase-concept/,2026-05-05
2026-05-04,Pali’s Ice Cream Co. to Open in Northeast Philadelphia,"7302 Rising Sun Ave. Philadelphia, PA 19111",https://whatnow.com/philadelphia/restaurants/palis-ice-cream-company-to-open-brick-and-mortar-shop-in-northeast-philadelphia/,2026-05-05
2026-05-04,New Coffee and Donut Concept in the Works for South Shore,"7104 S Jeffery Blvd, Chicago, IL 60649",https://whatnow.com/chicago/restaurants/new-coffee-and-donut-concept-in-the-works-for-south-shore/,2026-05-05
2026-05-04,Crumbl Expanding To Edgewood Retail District This Summer | What Now Atlanta,"1250 Caroline St NE, Atlanta, GA 30307",https://whatnow.com/atlanta/restaurants/crumbl-expanding-to-edgewood-retail-district-this-summer/,2026-05-05
2026-05-04,Tacos Frontera to Open in the Marq-E Entertainment Center,"7620 Katy Fwy, Houston, TX 77024",https://whatnow.com/houston/restaurants/tacos-frontera-to-open-in-the-marq-e-entertainment-center/,2026-05-05
2026-05-03,Giordano’s Pizza to Help DC Greet the Heat,"600 14th St NW, Washington, DC 20005",https://whatnow.com/washington-dc/restaurants/giordanos-pizza-to-help-dc-greet-the-heat/,2026-05-04
2026-05-03,Murphy’s Law Brewery & Pizza Readying Burleson Debut,"309 W Hidden Creek Pkwy, Burleson, TX 76028",https://whatnow.com/dallas/restaurants/murphys-law-brewery-pizza-readying-burleson-debut/,2026-05-04
2026-05-03,Cafe Momentum Bringing Good Food and Social Justice to New Flagship Location,"3001 Greenwood St, Dallas, TX 75204",https://whatnow.com/dallas/restaurants/cafe-momentum-bringing-good-food-and-social-justice-to-new-flagship-location/,2026-05-04
